VSL_ID,VSL_NAME,VSL_MMSI,VSL_IMO,CALL_SIGN,SHIP_TYPE,VSL_LENGTH,VSL_WIDTH,DIMENSIONS_A,DIMENSIONS_B,DIMENSIONS_C,DIMENSIONS_D,GROSS_TONNAGE
7ed80ed5-6fb2-3e8e-80c9-e79e3fea2dbc,OOCL DALIAN,477627800,9445526,VRFW9,CONTAINER,260.0,32.0,192,68,11,21,40168
7efb106e-0591-3512-9cac-46ca0aa5dc82,HYUNDAI JAKARTA,441398000,9323522,D7HJ,CONTAINER,304.0,40.0,226.0,78.0,16.0,24.0,74651.0
7f165318-f67c-369b-8594-2f439867e146,ZIM THAILAND,567609000,9936513,HSB8290,CONTAINER,333.0,48.0,130,203,28,20,118523
7f57be65-1b9d-3f3c-a7b0-4773fb88fb58,SHECAN,441388000,9383534,D7WF,CONTAINER,145.0,23.0,117,28,6,17,9858
7f69e0c7-c6ab-3baa-acbf-a4350a8ea29c,SITC ANHE,477871700,9943607,VRVC7,CONTAINER,147.0,24.0,115,32,17,7,9925
7f97bff0-1c3d-3d7d-a368-a8e33ffda805,DONGJIN GENIUS,440344000,9196474,D7PC,GENERAL_CARGO,92.0,17.0,78.0,14.0,6.0,11.0,4346.0
7fbb84e3-54d1-3889-943d-fcb17ab84894,NANGANG21,413850325,,YYYY,GENERAL_CARGO,60.0,16.0,2.0,58.0,9.0,7.0,
7fe352d9-ec55-34e3-9ce0-dc95f8221f40,HONGYUAN1818,413771733,0.0,0,GENERAL_CARGO,81.0,15.0,8.0,73.0,7.0,8.0,
800f82f7-1e5b-3c4d-890d-3a15feb0f3d5,SUNNY DAISY,351453000,9689653,3FQS3,CONTAINER,137.0,25.0,123,14,19,6,9867
807edb85-1efd-3b87-b0fc-f4f8d90264c1,MAERSK NARVIK,373260000,9894648,3EXX3,CONTAINER,172.0,33.0,126,46,9,24,25805
80913611-182c-3eac-9644-24eb3f1a2dfb,SUNNY LINDEN,441300000,9115779,DSNC9,CONTAINER,107.0,17.0,85,22,12,5,3996
81745190-7a27-3626-b351-56893c812cae,EVER LIBERAL,235102678,9604160,2HDG2,CONTAINER,335.0,46.0,233,102,15,31,98882
8189a26e-6a8a-3ac4-bf10-2e6f52f4b8c9,MAERSK LIMA,219526000,9526875,OZJM2,CONTAINER,300.0,45.0,225,75,26,19,88237
82193bac-b488-3397-8c30-683aacef721c,EASLINE OSAKA,356893000,9205665,3FAU9,CONTAINER,194.0,28.0,152,42,17,11,18502
824a60f9-5678-32f2-8849-f8d86eb9cd82,HAMMONIA BEROLINA,636091255,9336177,A8LE3,CONTAINER,209.0,30.0,189,20,14,16,26435
828015af-b98d-38e5-88b3-b415db600e74,SAWASDEE SHANGHAI,538010008,9940760,V7A5455,CONTAINER,172.0,27.0,131,41,6,21,17000
82af6704-ffd3-3500-a5de-94c41d0935fa,KMTC JEBEL ALI,440764000,9375305,D7SH,CONTAINER,261.0,32.0,193,68,10,22,40487
82b86c43-245f-3e0b-8ac9-2fd69f56fdf4,MSC CHERYL 3,636016775,9194866,D5ES9,CONTAINER,207.0,29.0,190,17,14,15,25630
82cd1662-c1cd-3bbb-af9b-d64a34ec008d,SITC HEBEI,477301900,9712371,VROF4,CONTAINER,172.0,27.0,130,42,19,8,17119
831a1bdb-8a15-3232-8c7a-8de2cdb70090,EVER LUNAR,416497000,9629093,BKKF,CONTAINER,335.0,46.0,230,105,33,13,99946
83272a86-5f20-35c9-b5e8-5d015468055b,SITC MINGDE,477836500,9927108,VRUS4,CONTAINER,172.0,28.0,136,36,22,6,18820
833f3871-2278-32b0-91d1-07da8a0afac2,APL OREGON,248711000,9532783,9HA4772,CONTAINER,293.0,40.0,221,72,10,30,71787
8358a5e6-0d2b-33f0-86f8-4a2f557a9c4b,AKA BHUM,563135800,9307011,9V7282,CONTAINER,280.0,40.0,206,74,27,13,66462
836e74be-2d46-3919-923c-1b272570f43f,HEUNG-A TOKYO,440335000,9129005,D7PE,CONTAINER,112.0,18.0,92,20,13,5,4914
83808143-fe93-337b-8c6d-5d19ba782f0c,YM MILESTONE,636015182,9484998,A8ZC9,CONTAINER,305.0,40.0,213,92,16,24,76787
83b64a84-f9e1-3bac-a6f7-e8063f8d8b6c,CMA CGM RODOLPHE,249877000,9729075,9HA4412,CONTAINER,300.0,49.0,115,185,21,28,95256
83bc0987-42e6-3621-b1ce-8d6eafb075b2,ESSEN EXPRESS,218474000,9501370,DCQP2,CONTAINER,366.0,48.0,141,225,29,19,142295
83fb79bf-9a87-3439-830f-5110e9d43b60,ORA BHUM,564226000,9145281,S6MB,CONTAINER,122.0,22.0,107,15,10,12,6393
840dbf97-f22c-38e2-92eb-cce2b728092c,BRIGHT LAEM CHABANG,563175600,9412866,9V8534,CONTAINER,162.0,26.0,132,30,17,9,13406
841c30b1-ba80-30b6-9969-eb58a887e745,ZHEN DONG 198,413906177,0.0,UXXTUXV,GENERAL_CARGO,67.0,18.0,2.0,65.0,8.0,10.0,
84227b12-130d-3743-9bfc-fd968b2d3e3e,NORDPUMA,212289000,9626259,5BEN4,CONTAINER,170.0,28.0,157,13,13,15,18826
842ed4a1-c264-3b3c-bef6-b8729aeaa0ed,SD DIAMOND,525018038,9664811.0,YDA3196,TUG,,,,,,,
84a1f4dc-cf09-32ee-950d-5e0325996820,YM TROPHY,563155200,9789996,9V6598,CONTAINER,333.0,48.0,130,203,28,20,118524
85025fa5-8ad6-3040-97f7-cc6509f3ea03,OOCL JAKARTA,477738800,9404883,VRGO7,CONTAINER,261.0,33.0,189,72,22,11,40168
850f6714-cf74-340c-af81-6d01a33d9bcf,WARNOW CHIEF,209138000,9449857,5BVL2,CONTAINER,180.0,25.0,160,20,5,20,17068
851ef5c2-c4b9-3fe0-ae70-4b68db6c36b2,SINOKOR TIANJIN,441876000,9160891,D7DU,CONTAINER,135.0,22.0,120,15,11,11,9038
853f8ec6-f1a3-3f31-96ba-0a7e9b829204,ORTOLAN EPSILON,255806120,9362566,CQAA6,CONTAINER,148.0,21.0,115,33,4,17,9272
85a274d9-fbd0-3fc0-b411-68ee602e7d31,BASLE EXPRESS,211549000,9501344,DFGN2,CONTAINER,366.0,48.0,141,225,29,19,142295
85a8918a-a6b7-3338-8f53-8aac271b545c,SINAR SUNDA,563111200,9866469,9V6682,CONTAINER,172.0,28.0,134,38,6,22,20441
85af3629-86a4-3a16-bc7d-e7d32b95ca77,HYUNDAI PRIVILEGE,636016003,9625554,D5DY5,CONTAINER,255.0,38.0,199,56,10,28,52467
860d88ba-c3b0-35cb-9220-6b836ccd4c29,GLORY GUANGZHOU,477810500,9741982,VRPM9,CONTAINER,143.0,22.0,129,14,18,4,9993
861c59e8-94dc-3685-a6f3-f82c114b34fc,GFS GISELLE,566456000,9704661,9V2812,CONTAINER,240.0,37.0,182,58,9,28,44887
8621886c-e51a-3550-8534-cff9a139d5b3,SKY SUNSHINE,636019057,9854492,D5ST2,CONTAINER,172.0,27.0,130,42,7,20,17853
86868da0-224d-314b-b731-8c03e4911b19,OOCL PANAMA,477056600,9355769,VRDU8,CONTAINER,260.0,32.0,192.0,68.0,16.0,16.0,40168
86e814e3-6584-32f4-8d98-f3d3c423030b,MAERSK STOCKHOLM,477770200,9352042,VRGW3,CONTAINER,334.0,43.0,242.0,92.0,14.0,29.0,92293
86f11ad2-05d0-37b6-a99a-a6d4009c5c16,POS HOCHIMINH,353201000,9859650,3FKA6,CONTAINER,172.0,27.0,132.0,40.0,21.0,6.0,18085
8739b572-fd0d-3afe-8f6d-8605a6ced764,SKY VICTORIA,440280000,9385245,D8DJ,CONTAINER,145.0,23.0,135.0,10.0,13.0,10.0,9592
87415d37-dd43-3cb1-a276-d8bbcadde304,ONE IBIS,374815000,9741384,3EYE,CONTAINER,364.0,51.0,142.0,222.0,40.0,11.0,144285
875e742f-75eb-32fb-a84a-4ac37110cfbd,APL CAIRO,563266000,9234109,S6HU3,CONTAINER,207.0,28.0,190.0,17.0,14.0,14.0,25305
876a96d4-c5a7-35be-8ca4-2c3e532dff1a,PRIDE PACIFIC,574003760,9441764,3WXP7,CONTAINER,147.0,25.0,130.0,17.0,24.0,1.0,12545
87a2ac61-40f6-3dc3-8e57-20578be1b030,SITC SHIMIZU,477335600,9639658,VRLG2,CONTAINER,143.0,23.0,134.0,9.0,19.0,4.0,9744
881a2faa-0b9a-3d08-a3e5-2e29e9cf3dcd,STAR CLIPPER,538007547,9448437,V7UG4,CONTAINER,142.0,22.0,119.0,23.0,11.0,11.0,9520
8860f042-3ce0-3a59-8ac0-49428fb86ce5,MAERSK NACALA,563135700,9459424,9V7268,CONTAINER,239.0,32.0,188.0,51.0,16.0,16.0,38388
886929cf-116b-3e74-9bdb-c4fe56dfb461,EVER LENIENT,235102677,9604146,2HDF9,CONTAINER,335.0,46.0,232.0,103.0,15.0,31.0,98882
888aa5ab-b92b-3d80-bf50-7b933e6e62e0,SEABREEZE,636021108,9472579,5LCI2,CONTAINER,199.0,32.0,150.0,49.0,11.0,21.0,27104
88b6631d-7243-32e1-8703-7a97acbcde5c,KOTA LEKAS,563172300,9625401,9V8480,CONTAINER,255.0,37.0,198.0,57.0,23.0,14.0,47799
88e1df4b-5a55-3b2b-b3cc-30260564a95d,SEASPAN BENEFACTOR,477307900,9739666,VRPJ6,CONTAINER,337.0,48.0,244.0,93.0,31.0,17.0,113042
88ece1c0-d7af-3715-a71a-3e1b226ec194,WAN HAI 626,563142500,9305697,9V7325,CONTAINER,285.0,40.0,207.0,78.0,15.0,25.0,68570
88fdf2f3-8bba-370c-8084-05bc090138b2,MSC DAMLA,353499000,9250983,HOCR,CONTAINER,294.0,40.0,231.0,63.0,26.0,14.0,74071
89011ee4-365a-38e4-9bbf-06ac749f853b,HECAN,441387000,9383546,D7WG,CONTAINER,145.0,22.0,118.0,27.0,4.0,18.0,9858
89051688-c521-33f6-8475-862703b32695,REFLECTION,311691000,9291339,C6TI5,CONTAINER,140.0,23.0,125.0,15.0,17.0,6.0,9443
897256b8-15ce-359b-886a-960731c4aa6d,COSCO WELLINGTON,477004600,9484417,VRME3,CONTAINER,261.0,32.0,192.0,69.0,15.0,17.0,40465
898326a6-cb9e-3c55-a183-54afa5ae7f41,KMTC NAGOYA,374782000,9859894,HO3256,CONTAINER,172.0,27.0,131.0,41.0,21.0,6.0,17933
8995fc82-9bcf-387d-aa1b-d72e7eea51fc,MALIAKOS,636015131,9464247,A8YT7,CONTAINER,262.0,32.0,191.0,71.0,20.0,12.0,41391
89991816-5bfc-3fea-a04b-01f5f44dee74,WES SINA,305127000,9392901,V2CW6,CONTAINER,143.0,23.0,108.0,35.0,12.0,11.0,9610
8a4794d2-f5c2-3933-9649-e1ea17741deb,WAN HAI 306,564768000,9237084,S6DT7,CONTAINER,197.0,30.0,147,50,12,18,25836
8a54f84c-b563-34a2-9c90-31631ac34ece,MERATUS JAYAGIRI,525125019,9213117,YCVT2,CONTAINER,200.0,30.0,185,15,13,17,25535
8aa2a153-c0a1-3739-bb09-79220ce18b67,XIN PU DONG,413060000,9270440,BPAP,CONTAINER,279.0,40.0,187,92,20,20,66433
8afd2c32-ed2a-3928-9961-dcf72893eb93,APL SAVANNAH,566952000,9597513,9V9919,CONTAINER,328.0,46.0,235,93,19,27,109712
8b1a001c-7f92-3a3e-9fc3-8ae1ca18ceb9,KMTC TOKYO,352374000,9848871,H8SF,CONTAINER,172.0,27.0,130,42,7,20,17853
8b71a8cb-d381-3ece-8118-d382d4e34b98,CHASTINE MAERSK,563084400,9219800,9V6205,CONTAINER,347.0,42.0,244,103,20,22,91560
8bb55c56-d628-3720-9506-a49d985085e4,HMM ST PETERSBURG,351404000,9868364,HPXU,CONTAINER,400.0,62.0,128.0,272.0,27.0,35.0,232311.0
8bf43ed9-1d11-3260-ba1c-645345a8cb08,CMA CGM CONCORDE,228401800,9839208,FMOF,CONTAINER,400.0,62.0,116,284,38,24,236583
8bf7759f-7177-34f3-a0d6-ed6028750c90,COSCO DURBAN,477947600,9484297,VRKR5,CONTAINER,261.0,32.0,200,61,12,20,40447
8bf78764-74bb-3d68-aa71-869ff856689f,EVER LAUREL,566673000,9595474,9V9287,CONTAINER,335.0,46.0,232,103,15,31,98882
8bf8d6d8-081e-37b3-954a-25185c345789,A FUKU,352297000,9343687,3EFV5,CONTAINER,142.0,23.0,115,27,18,5,9610
8c065f54-4e39-3a13-93c9-b62c3e84a167,VENETIA,255805657,9400203,CQGH,CONTAINER,269.0,33.0,208,61,23,10,42609
8c2cc271-1f1a-3063-8789-33df75138329,SAWASDEE XIAMEN,538010046,9940772,V7A5513,CONTAINER,172.0,27.0,131,41,6,21,18051
8c7464f7-3fea-3462-9c15-548dfba79133,CMA CGM TUTICORIN,477790500,9630420,VRNY5,CONTAINER,336.0,48.0,243,93,31,17,112967
8c752940-1437-34eb-8d26-a460672c0a93,CMA CGM RABELAIS,248430000,9406635,9HA2360,CONTAINER,300.0,40.0,224,76,11,29,72884
8cb63c60-5f55-33b9-aa4a-759472ea34db,COSCO VALENCIA,477832300,9484390,VRLY7,CONTAINER,261.0,32.0,190,71,17,15,40465
8cbfc830-5bd6-3304-9355-288cb3bddb1a,WAN HAI 613,563584000,9224520,9V3466,CONTAINER,285.0,40.0,206,79,17,23,68687
8cf121a0-76d3-305c-9fd6-613cd3e240f5,MSC ULSAN III,374946000,9305001,3FFN5,CONTAINER,215.0,30.0,201,14,30,0,27915
8d2dbfb5-3d23-3e10-86cb-0309e36d6115,VICTORY VOYAGER,356578000,9168245,3EFO6,CONTAINER,147.0,25.0,132,15,24,1,12471
8d3e78e6-7241-3177-9648-3dd243f1bad4,SOUL OF LUCK,352495000,9148647,3FGX2,CONTAINER,168.0,27.0,139,29,12,15,16915
8d556c38-e59f-3b65-aa50-5d8d578f79f0,ONE AQUILA,374858000,9806043,H9LE,CONTAINER,364.0,51.0,139,225,40,11,145647
8d8aab62-9bcc-3ad4-adda-d2a87dfc786a,IRIS MIKO,304834000,9327566,V2BJ5,CONTAINER,148.0,23.0,137,11,15,8,9957
8d9921f3-5cf1-315f-93f3-50ba7024cab8,EVER OCEAN,477664500,9872389,VRTV9,CONTAINER,195.0,32.0,150,45,4,28,29214
8da6de07-0f51-31bf-959b-ddc833b59faf,KHUNA BHUM,567574000,9796286,HSB6677,CONTAINER,172.0,27.0,132,40,22,5,17956
8dab11af-0cca-3516-8485-25aee978c783,COLUMBINE MAERSK,220129000,9245768,OUHC2,CONTAINER,347.0,43.0,244,103,21,22,91921
8dc09c77-65d9-3778-b320-1ed3d04ef4c5,CNC NEPTUNE,563088700,9836658,9V6193,CONTAINER,172.0,28.0,136,36,21,7,18652
8efb9c8c-1821-3580-8ff4-0bcf091ee2b8,ONE BLUE JAY,431080000,9741372,7KDP,CONTAINER,364.0,51.0,142,222,40,11,144285
8f8d718e-f76e-3d84-a63b-e03a29f8aee3,CMA CGM CAIMEP,229075000,9431757,9HA5437,CONTAINER,261.0,32.0,193,68,16,16,40541
8f9417a8-b290-3a8e-9e58-5039daa7ebb3,MAERSK NINGBO,477629400,9402639,VRFO2,CONTAINER,209.0,30.0,187,22,20,10,26404
8f9e782b-cad0-3735-9e4a-8bf2c0335c2f,MAERSK HORSBURGH,563026700,9784269,9V5394,CONTAINER,353.0,54.0,115,238,27,27,153153
8f9f60c1-b444-3a61-8390-02aef3433702,SITC RUNDE,477833900,9918729,VRUS3,CONTAINER,172.0,28.0,136,36,22,6,18724
8fa3a860-022b-3610-b580-e30e0bb14f33,YM HAWK,416429000,9299317,BLIF,CONTAINER,168.0,27.0,138,30,13,14,15167
8fb31455-73ba-3390-af44-f8e82184e30d,ISARA BHUM,563841000,9460071,9VLP4,CONTAINER,148.0,23.0,135,13,18,5,9983
8fb9e244-d06d-3c71-9cc2-9b52c3ea8ef2,HONGKONG BRIDGE,538005686,9224336,V7KF5,CONTAINER,260.0,32.0,192,68,4,28,39941
8fbccb10-2175-3767-99e6-1fc826613648,CMA CGM CENDRILLON,215127000,9449819,9HA4971,CONTAINER,334.0,43.0,259,75,16,27,90931
8fc40fa9-1335-3ac9-99de-2914e96d0dc6,KMTC MUNDRA,441266000,9347449,D7UW,CONTAINER,304.0,40.0,228,76,23,17,74962
90112293-7c35-3218-b3d2-e6ba10c83a01,YM ORCHID,636018263,9198276,D5OX6,CONTAINER,275.0,40.0,183,92,15,25,64254
90717743-04c8-3f96-baf9-fb8c0e36a370,HANSA DUBURG,248819000,9535096,9HA4822,CONTAINER,175.0,27.0,156,19,6,21,18296
908cbd12-ce25-39cf-a4eb-d5e8128ca45e,EVER ORIGIN,636021595,9919486,5LES7,CONTAINER,195.0,33.0,150,45,10,23,27025
91091aae-79a9-31fe-91a5-b1e274bc7fd0,XIN YONG CHANG 9,352002225,8535453,SSD,GENERAL_CARGO,140.0,21.0,120,20,6,15,
916ad440-8f6a-3e96-aa18-691978a35616,REN JIAN QIN ZHOU,413699910,0.0,BPLV6,GENERAL_CARGO,180.0,28.0,164.0,16.0,14.0,14.0,19296.0
91874b1e-eb63-3551-ae6a-e021b4fc9aa8,MSC PAOLA,636018318,9161297,D5PE6,CONTAINER,243.0,32.0,182,61,24,8,37579
918b53fd-99a7-3241-8cd6-82627c821497,PADIAN 3,370109000,9162435,3FQZ7,CONTAINER,162.0,26.0,132,30,17,9,13199
91901ee5-688e-3f15-91a7-644d58323a65,HYUNDAI COURAGE,538007479,9347542,V7PP4,CONTAINER,340.0,46.0,242.0,98.0,27.0,19.0,94511.0
91b2aa2a-489d-3132-b782-da8125329570,MSC ZONDA III,255802470,9436472,CQOZ,CONTAINER,231.0,30.0,183,48,16,14,36007
91cc3027-c569-3944-906c-2c574cda6752,MSC NISHA V,636021913,9326768,5LGH6,CONTAINER,265.0,32.0,232,33,25,7,41896
91dc9796-e354-353c-9f48-9cd18b34df0d,JIANGONG538,413900127,0.0,,GENERAL_CARGO,50.0,16.0,4.0,46.0,9.0,7.0,
921b3b47-4621-33a0-ba9f-2334362a4c5b,HANSA HOMBURG,636018768,9436082,D5RH5,CONTAINER,175.0,27.0,156,19,8,19,18252
926c18ea-30d2-392f-b884-2c9ae4e947ea,SITC SHANGHAI,477078600,9712773,VROF8,CONTAINER,172.0,28.0,130,42,20,8,17119
927359ef-253e-365a-b145-f403040c0a9d,BUXLINK,636091785,9235816,A8SW3,CONTAINER,208.0,30.0,21,187,15,15,25375
927e80e4-373a-3aca-bd4b-e8b25b93fcd3,CMA CGM PERTH,229753000,9477787,9HA5584,CONTAINER,260.0,32.0,210,50,7,25,40542
92bb4a16-7a55-359f-99a5-1f7c00d50143,VASI MOON,211828850,9216729,DGCV,CONTAINER,168.0,27.0,134,34,13,14,16850
92dc97f6-a1dd-3752-bd93-09db32c2b45c,KMTC PUSAN,441174000,9131852,DSFT8,CONTAINER,168.0,27.0,133,35,10,17,16736
92dcf050-b032-3a6c-8f18-bd95a65dd58c,SPIL KARTINI,370442000,9353266,3FNG5,CONTAINER,269.0,32.0,207,62,15,17,42741
930a7ce9-2bfd-3f91-9758-10bad75e8824,PACIFIC GENEVA,563157300,9246542,9V7921,CONTAINER,134.0,22.0,122,12,18,4,9962
93adca1f-7482-33a6-b353-88ef0ed3d811,ONE MANCHESTER,563131500,9706748,9V7112,CONTAINER,366.0,52.0,142,224,20,32,150709
93e4e9ec-ca04-3464-b7e9-7017ce2ca3bf,ZHUCHUAN 1005,413762732,0.0,HHHH,GENERAL_CARGO,49.0,16.0,2.0,47.0,4.0,12.0,
93e7aaa5-9b68-34e0-b898-79742bce9de1,LISBOA,477154100,9389291,VRRO7,CONTAINER,130.0,21.0,110.0,20.0,12.0,9.0,7545.0
9453954a-f53f-387e-bedc-05f587ff1793,YM CAPACITY,636019896,9864540,D5WR2,CONTAINER,210.0,33.0,170.0,40.0,5.0,28.0,32720.0
945fdd13-7681-398e-99aa-534cdfc3684e,UNI PERFECT,357979000,9202182,3FZE9,CONTAINER,182.0,28.0,144.0,38.0,5.0,23.0,17887.0
94830286-1327-37af-a7b0-2f2bea03ae9d,WAN HAI 308,563160800,9536985,9V8080,CONTAINER,199.0,32.0,150.0,49.0,11.0,21.0,27061.0
94887ff0-85cf-380a-a2dd-be03e3669d03,SITC QINGDAO,477190600,9610547,VRLI4,CONTAINER,144.0,23.0,116.0,28.0,17.0,6.0,9977.0
94aa0d03-c087-3233-9025-950d36469ff4,CMA CGM FIGARO,229736000,9450600,9HA5577,CONTAINER,334.0,43.0,260.0,74.0,13.0,30.0,89787.0
94e56cf4-798f-3c76-8186-dd5d4b0dc0de,SAN FRANCISCA,538005735,9698654,V7GO6,CONTAINER,300.0,48.0,226.0,74.0,32.0,16.0,96386.0
94eb127a-63bd-3c7b-bc30-0f265f146e79,ASIAN ACE,636019698,9309150,D5VS5,CONTAINER,175.0,27.0,159.0,16.0,12.0,15.0,18327.0
955f4893-d8b4-3b87-b8e8-7ad96400dc40,MATSON NIIHAU,538007938,9294159,V7BP8,CONTAINER,222.0,30.0,175.0,47.0,12.0,18.0,28592.0
9570c33b-2686-33e8-9247-ca7bf7104b72,YONG YUE 11,352002215,8741026,3E3490,CONTAINER,133.0,19.0,113.0,20.0,11.0,8.0,7221.0
9628fa99-1ab5-39ab-b133-dfd469cf46e4,ZHUCHENGXINZHOU,413556780,9252993,BTSJ,CONTAINER,208.0,30.0,192.0,16.0,25.0,5.0,25703.0
9646dc72-b1c0-3839-b328-878a803c878d,SEATTLE BRIDGE,353903000,9560352,3FFH5,CONTAINER,293.0,40.0,220.0,73.0,28.0,12.0,71787.0
96872dd1-15c3-3dd8-a677-739129732f65,WAN HAI 176,563145300,9733832,9V7683,CONTAINER,172.0,27.0,154.0,18.0,21.0,6.0,17907.0
96a88bba-35f5-30c2-8354-86e9f043e71f,BOMAR RENAISSANCE,636017608,9358436,A8JU3,CONTAINER,222.0,32.0,169.0,53.0,6.0,26.0,35574.0
96abdd3b-dea6-38f3-b3d7-aea301c134f9,PROVIDENT,352001639,9186431,3E3693,CONTAINER,121.0,20.0,114.0,7.0,5.0,15.0,6154.0
96dbd976-6175-3ea0-bc78-3e75becae4ab,MANZANILLO EXPRESS,538009760,9520039,V7A5131,CONTAINER,335.0,51.0,130.0,205.0,33.0,18.0,123560.0
96e381df-74e9-3700-a4b3-15856f6a3802,SUNNY CANNA,352058000,9826550,3FLX7,CONTAINER,137.0,25.0,122,15,18,7,9870
97020071-e0f4-3756-b497-880afeb533ab,OOCL SAVANNAH,477738900,9404871,VRGO8,CONTAINER,260.0,32.0,190,70,19,13,40168
97150fc1-f654-3ca5-93d8-d479a71cdbb0,MSC HAMBURG,374886000,9647461,3FYY8,CONTAINER,399.0,54.0,163,236,19,35,176490
9726b7c4-1c96-302a-b023-96f17d0ab765,KMTC CHENNAI,440838000,9375513,D7KC,CONTAINER,261.0,32.0,193,68,10,22,40487
9729c0f7-30ea-3608-8124-262b853392bb,APL QINGDAO,215558000,9461893,9HA5178,CONTAINER,354.0,46.0,268,86,32,14,113735
97966ffe-bd6b-3f06-8988-5d14d024d40c,KOTA LIHAT,563152300,9628324,9V7473,CONTAINER,266.0,32.0,196,70,10,22,41678
97b42a97-6274-3eef-8aea-2f41f9833f0e,SASCO AVACHA,273373920,9246140,UBMO9,CONTAINER,132.0,19.0,111,21,11,8,6420
97d2243a-5a24-3f67-99b0-0a4ef0c6e1db,MARCOS V,371519000,9307059,3ECH9,CONTAINER,293.0,40.0,219,74,26,14,71892
98056905-0d2d-3953-9bfc-2a293dcea5da,YM IMMENSE,416492000,9319131,BLHP,CONTAINER,172.0,27.0,128,44,6,21,16488
9807b758-98ad-3556-9b37-783d79fb12bc,MAERSK EDINBURGH,219033000,9456757,OXLT2,CONTAINER,366.0,48.0,141,225,34,14,141716
9834cccc-5e2a-3524-82fd-174011e3fb0d,CMA CGM ZEPHYR,229321000,9882487,9HA5465,CONTAINER,366.0,51.0,129,237,19,32,147790
9835fffc-913f-3690-a5c6-c5c3955d288c,CMA CGM NEW JERSEY,215183000,9351141,9HA4998,CONTAINER,294.0,32.0,224,70,9,23,54309
98936ec1-2519-3494-a7c4-c589ce5cd546,HF WEALTH,477615200,9356799,VRTL4,CONTAINER,143.0,23.0,120,23,12,11,9610
98ad297e-a610-3f30-a9cc-32b9f89e961a,CSCL BOHAI SEA,477441800,9645889,VRNG8,CONTAINER,335.0,48.0,246,89,28,20,116603
98ecd4db-4c51-3b8d-b8d5-acc6938cf8f5,WARNOW BOATSWAIN,209425000,9509803,5BMJ3,CONTAINER,180.0,25.0,159,21,6,19,17068
9927c714-259b-310f-8c55-d41966a1cb3e,GUDRUN MAERSK,220379000,9302877,OYAU2,CONTAINER,367.0,42.0,264,103,21,21,97933
997c9f57-3f1a-38bc-a12f-7d487e2dcbed,EVER OMNI,636022523,9919498,5LJF4,CONTAINER,195.0,33.0,150,45,10,23,27025
9987edb3-523e-3e81-aef4-fb9de8b0e887,SITC MINGCHENG,477798200,9926116,VRUP5,CONTAINER,189.0,32.0,146,43,20,12,26771
998d457d-76a0-39da-b4ed-154f21c33510,COSCO DENMARK,477698600,9516478,VRNP8,CONTAINER,366.0,52.0,142,224,24,28,153666
99db3885-56bf-30ef-a349-4ffc3cb828ad,DONGJIN HIGHNESS,440901000,9385441,D7RN,CONTAINER,132.0,19.0,117,15,10,9,7170
9a6e32af-194b-360c-b426-5bc7d339d46a,PANSTAR GENIE,440642000,9248227.0,D8FB,VEHICLE_PASSENGER,161.0,24.0,76.0,85.0,16.0,8.0,7323.0
9a7fcb1b-8ca1-3b18-825a-701bcef281e6,WAN HAI 307,564868000,9237096,S6DT8,CONTAINER,197.0,30.0,152,45,16,14,25836
9ac6da3f-4cac-3c7b-bed5-d826e9999756,BEI HAI,414690000,9397597.0,BSDG,GENERAL_CARGO,117.0,20.0,98.0,19.0,10.0,10.0,5272.0
9af24571-b8c3-3091-9292-ab2d6a6ec6cf,HAIAN LINK,574004050,9522788,XVEQ7,CONTAINER,147.0,25.0,130,17,24,1,12559.0
9afc8ab5-d802-388a-a7b9-82959b210328,STAR CHASER,538009693,9915818,V7A5051,CONTAINER,147.0,24.0,120,27,18,6,9946.0
9b1803c1-5b68-350c-abea-affd1a13c6ee,MAERSK ALFIRK,565747000,9342516,9VBN2,CONTAINER,337.0,45.0,246,91,17,28,108393.0
9be98fe5-77ac-377f-880f-fa149ab0ea7b,MAERSK SANA,563000400,9289922,9V5240,CONTAINER,335.0,43.0,251,84,34,9,93511.0
9c144049-6262-3c78-8506-a6c348b9fb38,SITC TAICANG,477302300,9836115,VRSC5,CONTAINER,141.0,25.0,119,22,18,7,9967.0
9c1b4a0d-4649-3b2d-90a8-e9b7bc267bba,MSC CLARA,374766000,9708693,3FZW9,CONTAINER,396.0,59.0,145,251,36,23,192237.0
9c6e6622-26d5-3db4-9ed6-6e03147a184a,ZHENDONG838,413900777,,0,GENERAL_CARGO,50.0,15.0,3.0,47.0,10.0,5.0,
9ccb2678-bbe7-365d-81fe-a247f37c5a7f,CSL SOPHIE,210092000,9293466,5BPZ5,CONTAINER,294.0,32.0,217,77,21,11,54519.0
9cee9f36-7978-3e1e-b6a1-cc7244336db4,MSC VIRGO,255806340,9857171,CQEB9,CONTAINER,366.0,51.0,110,256,13,38,149525.0
9dac1674-77db-3e0c-a4d4-ff3bb2c58a58,CMA CGM PELLEAS,218846000,9365788,DFPH2,CONTAINER,348.0,42.0,258,90,24,18,111249.0
9e1b8dba-4f4d-34f2-9e5f-10b55afb360e,TS TAICHUNG,416023000,9359727,BICQ,CONTAINER,200.0,32.0,153,47,19,13,27104.0
9e5ff808-986c-3318-8b72-a76463fa1726,KMTC MUMBAI,441225000,9665695,D7UF,CONTAINER,255.0,37.0,197,58,9,28,51872
